id,text,word,pejorative,misogyny
27019,Che strega Oriana\nLa tipica bulla dei film americani \nSolo che ha 3O anni\nChe imbarazzo\n#donnalisi #GFVIP,strega,1,1
27020,È proprio una strega sul rogo in attesa della morte https://t.co/vqV1nHXDIg,strega,0,0
27021,@uunformat La strega si fa baciare da Daniele o da Luca si aprono le scommesse,strega,1,1
27022,"@IolandaRomano3 @HaylijahXoxo @simona_laziale Ciro non ha mai avuto il suo mare fuori , .Invece Edoardo ha trovato la sua speranza in Teresa però quella strega di Liz li allontana .Lei pensa di metterlo in riga ma in realtà gli sta facendo del male,facendolo stare con una che non ama e che lo porta sulla criminalitá",strega,1,0
27023,"@diehexe68 Strega, sai che nn ho fb..... Ma guarderò yt...o i filmini di mio figlio quando a fine mese rientrerà in Italia 👍",strega,0,0
27024,@GrandeFratello Tontonella che falsa che sei se tuo padre non ti compra il botto di voti sei già fuori sei una strega viziata 😡😡😡,strega,1,1
27025,"T h i s. E non siccome già da piccola non ero il robot che volevano, mia madre sbottava e mi diceva che ero una strega/vipera/palla velenosa/la rovina della sua vita/un mostro/parassita https://t.co/VzD3djvYiq",strega,1,0
27026,@ConfortiTiziana Ma che problemi mentali hai? Ma perché devi offendere così? Ma chi ti ha educata la strega cattiva? Che poraccia di persona che sei 🤦🏼‍♀️,strega,0,0
27027,@lellinara Colpo della strega.,strega,0,0
27028,@sunstateofmind_ Togli tu metti la foto strega di Oriana,strega,1,1
27029,"@DiMarzio @bncalcio Caro @bncalcio , complimenti per la scelta, seppur tardiva. Ma, da osservatore esterno e con occhio di simpatia verso la Strega, ti dico che c'è ancora una parte della colonia ""Soccavo"" che deve essere debellata. Il presidente saprà cosa fare. Saluti ""affettuosi"" per Improta...",strega,0,0
27030,@SicilianoSum E' la 4° volta che lo va a trovare...c'è attrazione tra di loro...si vede...Che strega!,strega,1,0
27031,"@FraSettanta @CampiMinati Il tuo ragionamento è equilibrato, la penso come te, personalmente sono solo stanco di veder rappresentata la mia squadra, dai media e da giudici tifosi, come strega da bruciare sul rogo. Solo questo.",strega,0,0
27032,@FortunatoBille Che succede? Colpo della strega? Si scricchiola?,strega,0,0
27033,@tinyscribbles_ Molto strega purificando i cristalli vibes,strega,0,0
27034,@CasiraghiAlbert E' una strega di merda che DIO la fulmini,strega,1,1
27035,@TerreImpervie La strega di Hansel e Gretel aveva di diverso solo un porro sul naso,strega,0,0
27036,@Adnkronos Questa strega inetta sta danneggiando l’intera Europa peggio di 100 Putin messi insieme,strega,1,1
27037,"Ce sta più #MSM che #anarchici (4/500 in tutto) e ve giuro 'sta strega cantava:\nFUORI🎵 ALFREDO🎵DAL #41bis 🎶\nFUORI🎵TUTTI🎵dal #41BIS e poi""sono in 750 in Italia al #41Bis..possibile che sono tutti mafiosi?""\nh17p.zzaVittorio\n#Cospito\n#MessinaDenaro\n#trattativastatomafia\n#Mafia https://t.co/HPPXvaGy6a",strega,1,1
27038,@uunformat Limona pesante con bebè si eccita ....barzotto e poi va dalla strega Ke grande uomo,strega,1,1
27039,@_hijadelanoche E dopo la limonata con toccate l'eccitato di merda sta  con la strega merda bipolare,strega,1,1
27040,A Phata non ti appoggiare  #oriele sta strega che gli ha tolto gli occhiali in un modo che le avrei sputato in un occhio,strega,1,1
27041,Ma perché gli ha tolto gli occhiali sta strega #oriele,strega,1,1
27042,@Agenzia_Ansa Mi piacerebbe venisse fatto un sondaggio dei cittadini europei su chi ama questa strega...,strega,1,1
27043,@Robertonuzzoam E se penso che questa strega megera è stata eletta grazie ai 5 sterchi... https://t.co/5uwszaAhaH,strega,1,1
27044,@Lalla84455247 Ma calmati cretina parevi una santa ma mi sa che sei tu la strega,strega,1,1
27045,Ma Giaele che usa lo specchio di Antonella ma cm le viene sta strega dp tutta  la cacca che le butta bah #donnalisi,strega,1,1
27046,@CircusRedTicket Come la mela rossa lucida della strega di Biancaneve,strega,0,0
27047,"RIVIVI IL LIVE TB - Diretta Goal Serie B: Bari, tre punti col brivido. Sudtirol inarrestabile. Poker Perugia, tris Citta. Il Venezia manda la Strega all'inferno"" https://t.co/BboprHnZdY",strega,0,0
27048,@Luig66063261 funziona sono una strega,strega,0,0
27049,"@funny_dreamer16 Ma come, non siete quelli che sostenete a spada tratta la satira? Nikita è una strega che porta iella, ma è satira, per voi non vale? Siete proprio dei saltimbanchi di un circo di quart🤮🤡🤮🤡🤮'ordine!!!! 🤡🤮🤡🤮🤡🤮🤡",strega,1,0
27050,"Pittura piemontese tra la metà del Quattrocento e la metà del Cinquecento.\n\nE’ stata prorogata fino al 26 febbraio l’apertura della mostra Rinascimento privato - citazione dal romanzo di Maria Bellonci, Premio Strega 1986.\n\nhttps://t.co/VnGjV5IJ47 https://t.co/Tq74fwSKKH",strega,0,0
21001,Questi sono così simili porca vacca #oriele lang:it,vacca,0,0
21002,@paolo_caciolli Perchè hai mai visto una Vacca cacare?,vacca,0,0
21003,@MicheleAngeril Due stronzi cacati dalla stessa vacca 🤮🤮,vacca,1,1
21004,Ragazzi sondi essere logorroico ma la stagione purtroppo si doveva capire che potesse andare in vacca tra rinnovo del garante non mercato fatto né estivo ne invernale e in più un mediocre allenatore che ha perso umiltà e si crede Guardiola!,vacca,0,0
21005,@AlfredoPedulla Come buttare in vacca una carriera\n.,vacca,0,0
21006,"Peppe. Di Stefano ha appena mandato in vacca la notte a Limone ma vi vedo preoccupati, let Peppe cook",vacca,0,0
21007,@antizhanghiano_ Mi starà pure poco simpatico ma ci credo che poi gli tocca rispondere “certo” ad ogni domanda.\n‘Ca vacca che cacchio di domande sono…,vacca,0,0
21008,L'unica sera in cui le NFs non mandano tutto in vacca,vacca,0,0
21009,@TriviumPaolo @RamazzottiEros Porca vacca! @RamazzottiEros ma cosa cazzarola sto vedendo!!!!,vacca,0,0
21010,Ma come figlia di napoletani io vi devo fermare!! Bastaaaa!! \nSmettetela!! Fatemi fa' na grattatina porca vacca!! \nDiciamo solo:\nNon succede ma se succede 🤞🤞🍀🍀🍀🧿🧿🧿 https://t.co/YR8ubXlyEw,vacca,0,0
21011,Avete rotto il cazzo con sta vacca...come si dice al mio paese!! come siete pesanti x un bacio sulla guancia..non avete capito niente di Antonino!!! #gintonic,vacca,1,1
21012,"@CarloBotta_ questo è un grande mistero, come si può essere così cinici e assassini conclamati, da nn capire che ci stanno portando all'inferno, con tutte le scarpe, \nUrsula una vacca fatta donna",vacca,0,0
21013,Ubaldo Pantani identico a Flavio Insinna porca vacca\n#TaliEQuali,vacca,0,0
21014,"@sinisam1970 @ri_not_ri @Roko435 Tua madre resta una gran vacca, però. E tu uno col cazzo corto.",vacca,1,1
21015,@MFelysya @Retwitto_Findom @MistressPromo_ Sono onorata di essere la vacca di Miss Felysia,vacca,1,0
21016,"Guardate, ho timbrato la sua tetta come una vacca, ebbene si lei é una Mia Vacca, ve la presento ""Ramona la troiona!"" @bertelli_e @Retwitto_Findom @MistressPromo_  #humiliation  #sissyfantasy #femminlizzazione #fetish #bdsm https://t.co/CviRgfcGZk",vacca,1,1
21017,@baxter017c Si per pulire la stalla della vacca,vacca,0,0
21018,"Vorrei sedermi lì, essere figlio di Zeus, giudicare vivi e morti, non sacrificare il toro bianco a Poseidone, accettare che mia moglie in una vacca di legno si unisca al toro, far costruire un labirinto per il figlio mezzo toro di mia moglie, essere così. https://t.co/9HQRul3iW4",vacca,0,0
21019,"@ironicola Porca vacca, ho rischiato di ammazzarmi. 😂",vacca,0,0
21020,"L'anticoagulante di Pfizer diventa una nuova ""vacca da mungere"" in un contesto di aumento mondiale di problemi di coagulazione del sangue\n\n- Nel 2017 Pfizer ha acquistato Eliquis, un anticoagulante.\n\n- Gli LNP( nanoparticelle lipidiche) delle loro iniezioni causano",vacca,0,0
21021,"@LaVeritaWeb @amendolaraf Per non  parlare   dells  scorte ...alle ...escort  e  a  qualche sronzetto afetto da logorrea parlamentare o letteraria...a cani e porci ,tranne che a chi  ne ha bisogno . In strada,  per la vacca !",vacca,0,0
21022,@pansypfk vacca,vacca,1,1
21023,"@Controcorrentv la delegata del M5S dimentica furbescamente \nche il suo capo ha dilapidato 100 miliardi di fondi pubblici per un pugno di voti, illudendo le persone\nche avrebbero potuto mungere l'Italia come una vacca dalle tette\nsmisurate, tette senza fine !!",vacca,0,0
21024,"Cosa faceva mentre mi diceva “quella è proprio una sporca, avrà 37 malattie diverse, è brutta, vacca e pure stupida”? \nSe la scopava 😋",vacca,1,1
21025,@applefruit84 @Yle56659193 Olè🎉🎉🎉🎉servono clip per lunedì? Nino già accoppiato alla vacca? Già vedete tutti il circo che monterà a breve? Già leggete i commenti demmerda che compariranno qui a fiotti? Ok torno su Netflix,vacca,1,1
21026,"Davvero, porca vacca..... 🤣 https://t.co/0QRkuzaSGu",vacca,0,0
21027,@2ghostshearts Porca vacca anch'io voglio urlare. Ci metterò tutta la nottata a recuperare la festa😭,vacca,0,0
21028,@All_New39rosmad Io ormai sono parcheggiata da Larian ma per colpa della sindrome di Stoccolma mi dispiace vedere andare tutto in vacca,vacca,0,0
21029,Tutti quei bonus cultura andati in vacca per It starts with us,vacca,0,0
21030,@RobiniaSherie L'amore se fa' in due....tu fai la vacca io faccio il bue...,vacca,1,1
21031,@Cinguetterai Ma porca vacca dai anche no,vacca,0,0
21032,@Martii002 PORCA VACCA MARTINA L’INFARTO CHE MI HAI FATTO PRENDERE A METÀ DELLA FRASE https://t.co/OJC7Vj4UfL,vacca,0,0
21033,"@UtterMarcus @marmaz se tu sei quello che ha capito, capisco perché l'Italia va in vacca",vacca,0,0
21034,@imalessiawyse Ma porca vacca!!,vacca,0,0
21035,"@SicilianoSum ...appena vede una capra o una vacca, non resiste.",vacca,1,1
21036,@imacurvygirl60 Porca vacca ho proprio ragione ha dire che sei una bambola hai un corpo da favola,vacca,0,0
21037,Porca di quella troia vacca impestata. \nAbbiamo perso contro l’Empoli. Questo Empoli. \nI miei figli di una lurida.,vacca,0,0
21038,@ToroGoal A Verona c'era quella grandissima vacca non fatemi parlare,vacca,1,1
21039,@verstappenno @granatiere1906 @Antone2lo_ @Gabgar71 @ZZiliani Perché parli a quella vacca di tua madre?,vacca,1,1
21040,@ZelenskyyUa @vonderleyen Biden e questa vacca del cazzo...\nLi vedi?\nSaranno loro a farti fuori!,vacca,1,1
21041,@SabriPalermoM @CentoxCentoProd @alexmagnicxc @sabrina_monella vacca...,vacca,1,1
21042,@nondiregattose Perché prima fa la vacca in calore poi quando da fuori glielo fanno notare fa la vittima!,vacca,1,1
21043,"Mai fidarsi delle apparenze. All’uomo che le urlava:“vacca, vacca!” - venendole incontro col motorino - Lei rispose piccata: “tua madre e tua sorella!”.\nPoco prima che il bovino le sfondasse il parabrezza con le corna…",vacca,1,0
21044,"Buon appetito ad i ""compagni di merende"" PiDioti asservitori e zerbini dell'Europa, Comunità Europea, che ""quel che dice l'europa è il ns bene""!!!!😎😁...bene cominciate voi peori!!!😁...condite il tutto con lo sterco essiccato di vacca!!!...sarà molto proteico!!!!😁 https://t.co/5QbdZPB6xn",vacca,0,0
21045,@salvatoreniggez Ma basta vacca miseria,vacca,0,0
21046,"6 vacca,,\n#4FRebeliónContraElImperio",vacca,1,1
21047,Questa non è idiota come sembra ha capito che vacca mungere. Sta preparando il terreno per Sanremo. Doveva far parlare di se e oggi lo si fa solo provocando. Che periodo miserabile. https://t.co/tDQHos6CfQ,vacca,0,0
21048,@Valeria80932179 @notfunnycri Cioè lui minaccia la famiglia e poi si fanno le foto insieme tutti sorridenti? E proprio prima di entrare lei gli dice ti amo? Ragazzi ma vi rendete conto di quello che dite o cosa? Delle parole che usate bah stalker violento che minaccia ma porca vacca lavatevi la bocca,vacca,0,0
21049,@ravel80262268 La vacca cotonata è insopportabile.,vacca,1,1
21050,"@203ceb71dfa14eb @mariolavia Non è che buttandola in vacca, come siete soliti fare, lo schifo che dimostrate diventi meno puzzolente",vacca,0,0
28001,La sigla de La Zingara quando Cloris Brosca tira fuori la Luna Nera https://t.co/7LpXSvZRkd,zingara,0,0
28002,"Francesco De Gregori - Prendi questa mano, zingara (Still/Pseudo Video L... https://t.co/FBGLLpSonG via @YouTube",zingara,0,0
28003,@Dive4JU Meglio consultare la zingara di rai1,zingara,0,0
28004,"@ste211221 Ormai sono andata in ""fissa""...mio marito "" Zingara"", mia figlia ""Grande Amore"" 😍😊",zingara,0,0
28005,"@Zingara98446058 @PagellaPolitica E ora hai detto che io ho detto che tu hai detto... Mi vuoi dare sta mano e la facciamo finita, zingara? (ma com'è che hai scelto sto nome? come sei vestita?)",zingara,1,1
28006,Una volta una zingara mi ha sputato su una scarpa. Zozzona 😑,zingara,1,1
28007,appena esco vado dalla zingara che staziona sempre qui davanti e mi faccio leggere la mano perché c'è qualcosa che mi sfugge se a quest'ora sono ancora in ufficio,zingara,1,0
28008,potete pure evitare di mettere le scene con Filippo e la zingara che tanto le skippo,zingara,1,1
28009,@dlibyh_falling Solo lui ha questo potere io sembrerei una zingara HAHAHA,zingara,1,0
28010,@Ninaloca98 @pierlavendetta vergognati sei una zingara,zingara,1,1
28011,"@okuncazzo_ Vergognati per la bestemmia, deficente zingara",zingara,1,1
28012,filippo è veramente una delusione pensa solo ai cazzi suoi con quella zingara che non sopporto (che lo ha trattato pure di merda),zingara,1,1
28013,"Questa zingara di merda juventina se parla ancora del Napoli vi giuro faccio una cazzo di strage dell’altro mondo, stai zitta, non capisci un cazzo",zingara,1,1
28014,@RoRoi92375042 La Zingara... Possa lá luce illumunare tuo cuore. Possa il sole non bruciare i tuo piedi. Bongiorno. 🙏🏻❤,zingara,0,0
28015,@Reverie_et_ @87miste È da quando sono piccola che sento questa storiella della bambina rapita dalla zingara ….!,zingara,0,0
28016,"Sogni strani stanotte tra cui: ero ad una manifestazione canora, c’erano anche molti di voi, uno mi avvisa che nel pubblico ci sono delle persone in particolare e di restare calmo ed io cambio la mia canzone in Zingara e faccio delle pazzie sul palco perché “la dedico” ecco ☠️💀",zingara,0,0
28017,@graceirwind vecchia zingara,zingara,1,1
28018,"@tornamuldur io non ho i capelli cotonati di naditza, però fiera di dimostrare d'essere zingara",zingara,0,0
28019,@sonozingara odio il chiattillo e la zingara non ce la faccio tere,zingara,1,0
28020,dalla bocca di massicaiazzo è uscito ZINGARA\nio. https://t.co/cxc77YtyYN,zingara,0,0
28021,"Secondo me, il mese di febbraio ci darà tante soddisfazioni.\nOriana inizierà a non reggere la finzione di essere una bella persona e sclererà in tutta la sua cafonaggine.\nHa iniziato ieri sera dando della zingara a Giaiele e quest'ultima l'ha ripresa per questo.\n#gfvip #nikiters",zingara,0,0
28022,"@NottiInBrividi ma che poi una ‘zingara’ prima la potrei anche accettare, ma occidentali’s karma proprio no dai, è carina ma è una canzonetta",zingara,0,0
28023,ma come votate??\noccidentali’s karma prima e soldi ultima? \n(e da fan di mahmood ho votato comunque zingara della zanicchi) https://t.co/mbj6I33tRj,zingara,0,0
28024,"non ho ancora visto Mare fuori 3, ma se vedo anche una sola scena pietosa cringe del Chiattillo con la zingara io smetto di pagare il canone",zingara,1,0
28025,"Naditza che legge la mano a Carmine e li dice che sta n'guajat, lei è zingara sul serio💀\n#MareFuori3",zingara,0,0
28026,"La rosa degli ZINGARA Smugglers aggiornata con gli innesti di #Sirigu, #Pogba e #Hojlund.\n-\nhttps://t.co/wqo4TrvRAi",zingara,0,0
28027,tranquilla che non ci torno in classe oi zingara,zingara,1,1
28028,"@BarbagianStein ""Non ci vuole la zingara"" per capire, ci sono andati si o no a parlare col mafioso?",zingara,0,0
28029,Avete sentito le ha detto “gipsy gipsy” è razzismo dare della zingara! Squalifica!! #nikiters #nikella #gfivip #gintonic https://t.co/x1AK5oVxJ4,zingara,0,0
28030,Zingara a Giaele e Scema a Micol! Ma è Reina può tutto! #nikiters #nikella #nikivip #iostoconnikita #dakita #fuorionestini #fuorioriana,zingara,0,0
28031,@Selene64006414 ma infatti no però dicono che l’hanno scorso uno che ha detto zingara a un’altra é stato squalificato e mi stavo preoccupando,zingara,0,0
28032,"Persino la sua cara amica Oriana ha detto a Giaele che si veste male che sembra una gipsy cioè zingara (che tra l'altro se l'avesse detto Antonella apriti cielo), quindi fai un po' te cosa è meglio 🤭😏\n#GFVIP #gintonic #DONNALISI #nikiters #Dakita",zingara,1,0
28033,"Una cosa che mi tormenta è la faccia della zingara quando gli legge la mano, ok che sta inguaiato però perché fa quella faccia brutta? Penso solo al fatto che morirà per amore. #MareFuori3",zingara,0,0
28034,"Ecco la versione “hot” di “Zingara” di Iva Zanicchi , cantata da Bobby Solo 😅🤣 Questo e molto altro nei “FRIX” segnalati da voi! @ivazanicchi \n\n#striscialanotizia #domenicain\n\nhttps://t.co/TAgLqDmfAY",zingara,0,0
28035,"@VincenzoTornab3 Il manicomio ti aspetta, zingara maledetta da Dio",zingara,1,1
28036,"@Erica55902833 @MileUnadura Pennette alla puttanesca, culatello,filetti di passera, pasta alla zingara,ditalini in brodo,zizzona di Battipaglia,......",zingara,0,0
28037,"@tornamuldur no x carità, però sono zingara, l'ho tramandato a te",zingara,0,0
28038,@jacqueszn_ @elviroclose Mi sa zingara anche lei,zingara,0,0
28039,La noia di chiattillo e la zingara,zingara,0,0
28040,"@Agato_Agato @ImolaOggi ""Zingara"" fu già criticata qualche anno fa.🙈 non da Facebook, di questo passo, si potranno ""scrivere"" solo righe vuote",zingara,0,0
28041,@mattiafonzi Certo mica era una zingara che ruba in metro o un seconda generazione di qualche gang,zingara,1,0
